,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean,Unnamed: 0,cancer_type,reference_dataset,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,B Cells,CD8 T,Fibroblasts
TCGA-EL-A3H7-01A,52.359,238.346,36.906,17.511,17.123,126.44,110.579,2.808,6.563,229.472,41.102,1.562,890.293,4726,THCA,simu_bulk_2ds_ref,0.037,0.0,0.023,0.011,0.003,0.0,0.603,0.054,0.076,0.16,0.008,0.024,0.002,0.0,0.0,0.0,0.037,0.013999999999999999,0.168
TCGA-DJ-A3UT-01A,12.266,50.515,5.71,2.62,1.236,478.672,21.357,1.579,1.0,358.131,6.849,1.0,671.767,4727,THCA,simu_bulk_2ds_ref,0.017,0.0,0.001,0.004,0.002,0.0,0.74,0.0,0.135,0.004,0.084,0.011,0.0,0.0,0.0,0.0,0.017,0.006,0.08800000000000001
TCGA-FE-A3PD-01A,16.466,189.304,23.68,15.689,5.885,317.991,201.796,1.0,4.409,246.017,35.902,1.449,642.008,4728,THCA,simu_bulk_2ds_ref,0.021,0.0,0.017,0.017,0.011,0.0,0.683,0.019,0.139,0.004,0.024,0.064,0.0,0.0,0.0,0.0,0.021,0.028,0.028
TCGA-E8-A436-01A,6.397,98.965,33.478,8.254,18.301,92.466,180.137,3.141,6.821,228.022,20.677,2.483,787.696,4729,THCA,simu_bulk_2ds_ref,0.007,0.0,0.013,0.011,0.0,0.0,0.641,0.039,0.077,0.104,0.014,0.094,0.0,0.0,0.0,0.0,0.007,0.011,0.118
TCGA-DE-A3KN-01A,5.145,190.874,12.416,10.369,3.756,512.781,25.424,2.772,1.561,282.442,26.288,1.701,693.197,4730,THCA,simu_bulk_2ds_ref,0.003,0.0,0.003,0.016,0.003,0.0,0.64,0.013,0.192,0.031,0.069,0.028,0.0,0.002,0.0,0.0,0.003,0.019,0.1
TCGA-MK-A4N7-01A,2.384,34.962,13.804,1.911,4.148,293.698,94.115,1.931,1.513,118.957,7.027,1.176,797.35,4731,THCA,simu_bulk_2ds_ref,0.0,0.0,0.007,0.002,0.0,0.0,0.788,0.007,0.105,0.041,0.021,0.029,0.0,0.0,0.0,0.0,0.0,0.002,0.062
TCGA-EL-A3H4-01A,1.257,88.641,13.03,7.037,2.576,200.178,58.185,1.0,3.207,186.591,2.482,1.121,925.891,4732,THCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.0,0.0,0.0,0.786,0.001,0.112,0.038,0.04,0.022,0.0,0.0,0.0,0.0,0.001,0.0,0.078
TCGA-DJ-A3VL-01A,87.967,29.291,43.446,33.511,6.15,639.082,809.891,4.994,1.581,492.448,91.125,5.798,568.624,4733,THCA,simu_bulk_2ds_ref,0.083,0.002,0.014,0.013,0.029,0.0,0.513,0.002,0.131,0.002,0.087,0.12,0.001,0.001,0.0,0.0,0.085,0.042,0.089
TCGA-DJ-A2Q9-01A,150.585,311.054,139.579,14.746,120.063,138.863,390.638,8.246,5.659,454.463,46.574,4.943,961.443,4734,THCA,simu_bulk_2ds_ref,0.017,0.054,0.046,0.01,0.003,0.0,0.34,0.123,0.105,0.201,0.03,0.062,0.006,0.0,0.003,0.0,0.07100000000000001,0.013000000000000001,0.231
TCGA-J8-A3YF-01A,64.495,130.853,28.77,14.078,6.069,170.412,290.151,10.213,2.862,189.395,53.925,2.274,973.858,4735,THCA,simu_bulk_2ds_ref,0.053,0.0,0.02,0.016,0.005,0.0,0.629,0.004,0.107,0.061,0.019,0.084,0.001,0.0,0.0,0.0,0.053,0.021,0.08
TCGA-BJ-A45D-01A,7.96,82.008,24.327,2.733,5.174,606.258,281.617,34.286,1.83,494.61,25.674,2.387,749.652,4736,THCA,simu_bulk_2ds_ref,0.007,0.0,0.01,0.002,0.007,0.0,0.653,0.003,0.131,0.0,0.091,0.093,0.001,0.004,0.0,0.0,0.007,0.009000000000000001,0.091
TCGA-EM-A4FF-01A,26.146,155.561,25.089,6.328,3.363,152.307,237.435,1.158,1.0,248.429,23.263,1.879,714.383,4737,THCA,simu_bulk_2ds_ref,0.032,0.0,0.012,0.009,0.0,0.0,0.654,0.013,0.121,0.046,0.027,0.084,0.0,0.0,0.0,0.0,0.032,0.009,0.073
TCGA-EL-A4JX-01A,174.683,44.648,68.22,26.825,8.959,44.498,435.154,1.158,4.887,139.809,136.842,3.225,491.065,4738,THCA,simu_bulk_2ds_ref,0.128,0.001,0.057,0.007,0.02,0.0,0.507,0.014,0.041,0.042,0.013,0.167,0.002,0.0,0.0,0.0,0.129,0.027,0.055
TCGA-DJ-A3UZ-01A,45.368,104.068,43.154,16.483,13.328,355.041,136.469,1.991,1.422,365.238,29.981,2.047,673.596,4739,THCA,simu_bulk_2ds_ref,0.032,0.015,0.015,0.02,0.012,0.002,0.574,0.024,0.165,0.044,0.062,0.034,0.001,0.0,0.0,0.0,0.047,0.032,0.106
TCGA-EL-A4KD-01A,7.862,211.181,17.866,4.794,6.042,1032.405,90.405,2.303,2.225,442.269,35.343,2.494,497.73,4740,THCA,simu_bulk_2ds_ref,0.011,0.0,0.01,0.005,0.003,0.0,0.575,0.013,0.212,0.001,0.112,0.055,0.0,0.003,0.0,0.0,0.011,0.008,0.113
TCGA-DE-A2OL-01A,4.173,92.59,12.241,6.128,1.0,661.845,27.591,1.0,1.0,363.455,1.922,1.197,1204.191,4741,THCA,simu_bulk_2ds_ref,0.003,0.0,0.004,0.002,0.003,0.0,0.77,0.001,0.136,0.0,0.071,0.009,0.0,0.0,0.0,0.0,0.003,0.005,0.071
TCGA-EL-A3CX-01A,6.171,1762.05,35.749,4.973,5.173,92.894,336.411,1.0,2.484,442.67,4.321,3.204,1875.262,4742,THCA,simu_bulk_2ds_ref,0.0,0.0,0.009,0.0,0.012,0.0,0.671,0.017,0.054,0.093,0.051,0.092,0.001,0.0,0.0,0.0,0.0,0.012,0.144
TCGA-EL-A4K1-01A,1.462,44.508,5.297,3.236,3.849,108.282,35.974,1.0,1.339,133.934,8.536,1.0,492.763,4743,THCA,simu_bulk_2ds_ref,0.0,0.0,0.001,0.0,0.0,0.0,0.816,0.015,0.099,0.004,0.035,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.03900000000000001
TCGA-DJ-A4UR-01A,19.012,113.75,12.041,6.313,1.516,292.278,98.683,1.0,1.0,271.286,18.394,1.583,534.188,4744,THCA,simu_bulk_2ds_ref,0.039,0.0,0.005,0.008,0.006,0.0,0.604,0.008,0.164,0.001,0.103,0.064,0.0,0.0,0.0,0.0,0.039,0.014,0.104
TCGA-DJ-A2QB-01A,5.686,34.144,16.622,1.309,1.573,599.503,83.755,4.113,1.0,186.926,7.098,1.153,355.97,4745,THCA,simu_bulk_2ds_ref,0.001,0.0,0.001,0.002,0.001,0.0,0.707,0.005,0.158,0.0,0.081,0.045,0.0,0.0,0.0,0.0,0.001,0.003,0.081
TCGA-EL-A4JV-01A,19.695,83.189,13.309,3.894,1.062,665.695,49.682,1.0,2.461,351.129,19.686,1.754,609.18,4746,THCA,simu_bulk_2ds_ref,0.011,0.0,0.002,0.007,0.012,0.0,0.705,0.005,0.156,0.0,0.082,0.019,0.0,0.001,0.0,0.0,0.011,0.019,0.082
TCGA-ET-A3DV-01A,3.839,36.047,3.725,2.805,1.0,288.891,50.229,1.0,1.394,386.92,1.0,1.0,1093.15,4747,THCA,simu_bulk_2ds_ref,0.0,0.0,0.0,0.0,0.002,0.0,0.892,0.0,0.068,0.0,0.029,0.008,0.0,0.0,0.0,0.0,0.0,0.002,0.029
TCGA-E8-A434-01A,6.644,162.837,15.866,3.603,15.869,228.969,59.869,1.735,1.699,259.72,12.073,1.549,943.388,4748,THCA,simu_bulk_2ds_ref,0.001,0.0,0.011,0.009,0.0,0.0,0.69,0.024,0.103,0.083,0.045,0.034,0.0,0.0,0.0,0.0,0.001,0.009,0.128
TCGA-EM-A2P2-01A,9.336,82.339,8.394,182.488,1.0,395.376,53.225,1.0,1.0,340.576,1.0,28.742,674.732,4749,THCA,simu_bulk_2ds_ref,0.001,0.0,0.004,0.008,0.0,0.0,0.716,0.006,0.127,0.032,0.072,0.032,0.0,0.0,0.0,0.0,0.001,0.008,0.104
TCGA-EM-A1CV-01A,3.153,59.421,23.231,3.251,3.697,412.036,106.155,5.73,1.0,205.528,9.096,1.244,661.126,4750,THCA,simu_bulk_2ds_ref,0.0,0.0,0.002,0.009,0.0,0.0,0.729,0.004,0.15,0.003,0.042,0.06,0.0,0.0,0.0,0.0,0.0,0.009,0.045000000000000005
TCGA-J8-A3O2-01A,38.165,135.964,34.902,10.719,29.841,175.398,206.884,1.13,3.278,332.064,21.106,2.541,925.963,4751,THCA,simu_bulk_2ds_ref,0.018,0.028,0.016,0.009,0.003,0.0,0.597,0.028,0.119,0.087,0.035,0.059,0.0,0.0,0.0,0.0,0.046,0.012,0.122
TCGA-ET-A2N5-01A,13.92,47.409,9.724,7.165,2.443,514.215,88.714,1.0,1.0,210.539,8.628,1.336,562.309,4752,THCA,simu_bulk_2ds_ref,0.013,0.0,0.001,0.005,0.008,0.0,0.766,0.005,0.119,0.0,0.057,0.026,0.0,0.0,0.0,0.0,0.013,0.013000000000000001,0.057
TCGA-ET-A25M-01A,3.378,202.13,16.364,4.264,7.9,180.8,70.105,2.717,3.095,355.001,5.271,1.0,911.758,4753,THCA,simu_bulk_2ds_ref,0.001,0.0,0.005,0.003,0.0,0.0,0.674,0.018,0.111,0.111,0.046,0.033,0.0,0.0,0.0,0.0,0.001,0.003,0.157
TCGA-A5-A0R8-01A,19.26,212.215,28.732,6.146,7.85,92.043,191.724,8.39,1.709,128.25,42.934,14.675,1819.671,1398,UCEC,simu_bulk_2ds_ref,0.015,0.0,0.007,0.007,0.005,0.0,0.819,0.035,0.01,0.044,0.009,0.046,0.001,0.0,0.0,0.0,0.015,0.012,0.053
TCGA-A5-A0G3-01A,8.723,65.592,10.525,3.893,1.0,76.575,119.553,1.134,1.0,596.195,3.974,1.0,830.297,1399,UCEC,simu_bulk_2ds_ref,0.009,0.0,0.011,0.007,0.0,0.0,0.843,0.015,0.003,0.077,0.015,0.021,0.0,0.0,0.0,0.0,0.009,0.007,0.092
TCGA-AP-A054-01A,14.129,83.662,6.942,6.157,1.303,83.113,69.9,1.0,1.0,54.557,47.191,1.0,425.833,1400,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.007,0.008,0.029,0.0,0.909,0.001,0.013,0.02,0.01,0.001,0.0,0.0,0.0,0.0,0.001,0.037000000000000005,0.03
TCGA-A5-A0GX-01A,16.493,1032.717,12.635,23.178,2.82,756.192,296.595,43.823,1.27,181.109,50.821,1.0,668.764,1401,UCEC,simu_bulk_2ds_ref,0.016,0.0,0.012,0.01,0.018,0.0,0.717,0.012,0.024,0.134,0.024,0.03,0.004,0.0,0.0,0.0,0.016,0.027999999999999997,0.158
TCGA-DI-A2QY-01A,4.383,345.308,4.782,2.139,1.0,39.775,30.081,4.057,1.0,236.032,12.341,1.0,881.669,1402,UCEC,simu_bulk_2ds_ref,0.007,0.0,0.001,0.006,0.002,0.0,0.93,0.003,0.009,0.034,0.002,0.004,0.002,0.0,0.0,0.0,0.007,0.008,0.036000000000000004
TCGA-EY-A1GC-01A,91.083,27.771,53.187,22.729,8.71,43.734,877.382,1.0,1.105,13.816,102.527,3.029,729.73,1403,UCEC,simu_bulk_2ds_ref,0.055,0.0,0.038,0.006,0.027,0.0,0.732,0.004,0.005,0.001,0.001,0.129,0.001,0.0,0.0,0.0,0.055,0.033,0.002
TCGA-A5-A0GI-01A,13.254,612.879,20.631,8.018,2.866,119.777,129.991,1.318,1.588,78.633,20.084,1.0,1159.99,1404,UCEC,simu_bulk_2ds_ref,0.009,0.0,0.021,0.008,0.002,0.0,0.858,0.011,0.013,0.055,0.012,0.01,0.002,0.0,0.0,0.0,0.009,0.01,0.067
TCGA-D1-A17S-01A,12.968,52.264,10.254,1.051,1.754,40.242,57.403,7.341,1.0,36.396,4.208,1.109,386.198,1405,UCEC,simu_bulk_2ds_ref,0.005,0.0,0.0,0.001,0.0,0.0,0.951,0.017,0.002,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.005,0.001,0.0
TCGA-EY-A5W2-01A,46.441,251.465,10.604,11.435,3.167,43.7,225.282,9.636,3.377,197.347,77.183,1.0,1377.862,1406,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.004,0.011,0.007,0.0,0.898,0.0,0.002,0.025,0.009,0.042,0.0,0.0,0.0,0.0,0.001,0.018,0.034
TCGA-D1-A1NU-01A,11.589,84.776,15.25,4.403,1.561,50.929,214.786,2.587,4.764,134.722,52.105,1.714,1093.256,1407,UCEC,simu_bulk_2ds_ref,0.007,0.0,0.007,0.008,0.001,0.0,0.918,0.0,0.009,0.018,0.006,0.025,0.001,0.0,0.0,0.0,0.007,0.009000000000000001,0.024
TCGA-BG-A18A-01A,9.984,190.679,11.226,7.213,3.378,297.225,218.943,12.361,1.0,256.515,48.99,1.29,793.238,1408,UCEC,simu_bulk_2ds_ref,0.01,0.0,0.003,0.015,0.001,0.0,0.749,0.018,0.048,0.1,0.022,0.03,0.002,0.003,0.0,0.0,0.01,0.016,0.122
TCGA-AX-A06B-01A,16.761,373.467,18.565,12.105,3.387,121.538,187.564,4.039,1.292,457.129,39.364,1.911,747.574,1409,UCEC,simu_bulk_2ds_ref,0.032,0.0,0.015,0.002,0.021,0.0,0.685,0.01,0.072,0.105,0.016,0.04,0.003,0.0,0.0,0.0,0.032,0.023,0.121
TCGA-E6-A2P9-01A,22.225,45.185,32.933,22.226,7.255,48.59,181.727,9.813,1.21,26.322,69.82,1.0,1177.425,1410,UCEC,simu_bulk_2ds_ref,0.011,0.0,0.01,0.008,0.027,0.0,0.866,0.009,0.027,0.023,0.005,0.013,0.0,0.0,0.0,0.0,0.011,0.035,0.028
TCGA-PG-A917-01A,22.934,393.166,33.68,43.125,6.301,41.818,463.964,1.0,1.0,115.504,128.582,2.575,604.375,1411,UCEC,simu_bulk_2ds_ref,0.017,0.0,0.015,0.04,0.017,0.0,0.75,0.014,0.043,0.029,0.001,0.07,0.001,0.0,0.0,0.0,0.017,0.057,0.030000000000000002
TCGA-AX-A3FS-01A,14.847,696.012,10.582,8.318,3.016,43.95,144.406,1.432,7.354,385.379,36.221,1.09,204.824,1412,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.009,0.015,0.002,0.0,0.862,0.006,0.018,0.073,0.007,0.005,0.0,0.0,0.0,0.002,0.001,0.017,0.08
TCGA-A5-A2K4-01A,17.906,318.943,24.861,4.461,3.614,71.407,152.247,13.656,1.459,113.847,36.764,9.343,1204.825,1413,UCEC,simu_bulk_2ds_ref,0.013,0.002,0.004,0.009,0.008,0.0,0.775,0.007,0.058,0.098,0.001,0.024,0.001,0.0,0.0,0.0,0.015,0.017,0.099
TCGA-D1-A1O0-01A,15.339,74.292,7.71,3.455,1.207,41.132,142.722,1.0,1.0,59.476,21.222,1.221,637.244,1414,UCEC,simu_bulk_2ds_ref,0.006,0.0,0.0,0.016,0.003,0.0,0.926,0.002,0.012,0.004,0.005,0.025,0.001,0.0,0.0,0.0,0.006,0.019,0.009000000000000001
TCGA-B5-A0JS-01A,19.314,170.286,35.43,4.935,8.525,94.155,178.762,8.161,2.221,95.488,332.131,1.806,978.865,1415,UCEC,simu_bulk_2ds_ref,0.024,0.0,0.017,0.007,0.0,0.0,0.783,0.026,0.038,0.062,0.004,0.027,0.003,0.008,0.0,0.0,0.024,0.007,0.066
TCGA-AX-A1CE-01A,4.967,121.472,8.69,5.912,2.409,38.543,97.332,7.263,1.0,54.612,26.932,1.0,1457.264,1416,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.006,0.01,0.0,0.944,0.001,0.01,0.001,0.004,0.022,0.0,0.0,0.0,0.0,0.001,0.016,0.005
TCGA-D1-A17F-01A,11.376,55.983,28.785,9.712,6.702,38.24,213.646,1.0,1.0,37.065,25.189,2.515,952.655,1417,UCEC,simu_bulk_2ds_ref,0.01,0.0,0.006,0.019,0.0,0.0,0.855,0.031,0.005,0.004,0.0,0.067,0.002,0.0,0.0,0.0,0.01,0.019,0.004
TCGA-EO-A3AV-01A,65.977,59.136,13.637,30.745,23.0,81.673,323.187,2.908,5.397,302.798,300.41,43.291,3493.79,1418,UCEC,simu_bulk_2ds_ref,0.023,0.0,0.015,0.053,0.0,0.0,0.796,0.008,0.01,0.034,0.006,0.045,0.008,0.0,0.002,0.0,0.023,0.053,0.04
TCGA-D1-A17B-01A,46.078,271.021,70.662,5.51,18.944,342.521,689.63,9.042,6.022,80.994,133.395,63.054,656.421,1419,UCEC,simu_bulk_2ds_ref,0.029,0.0,0.018,0.028,0.0,0.0,0.628,0.036,0.053,0.085,0.002,0.114,0.002,0.001,0.004,0.0,0.029,0.028,0.08700000000000001
TCGA-E6-A8L9-01A,6.279,830.791,21.894,12.677,2.544,186.167,437.852,3.802,1.876,256.718,257.729,2.639,1013.9,1420,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.013,0.023,0.014,0.0,0.767,0.006,0.055,0.069,0.02,0.027,0.0,0.004,0.0,0.0,0.001,0.037,0.08900000000000001
TCGA-EY-A547-01A,13.727,7.909,3.126,1.018,1.103,47.537,134.076,2.483,1.0,32.362,18.611,1.0,1000.198,1421,UCEC,simu_bulk_2ds_ref,0.006,0.0,0.005,0.001,0.006,0.0,0.953,0.0,0.007,0.0,0.01,0.012,0.001,0.0,0.0,0.0,0.006,0.007,0.01
TCGA-AJ-A3OJ-01A,8.152,427.687,19.091,16.145,2.1,60.586,360.533,14.252,10.354,117.887,66.719,4.109,1236.956,1422,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.004,0.021,0.0,0.0,0.858,0.0,0.009,0.044,0.0,0.062,0.001,0.0,0.0,0.0,0.0,0.021,0.044
TCGA-BS-A0TJ-01A,58.709,379.217,13.172,12.608,1.495,128.029,138.314,6.126,1.0,168.033,74.108,1.0,4378.813,1423,UCEC,simu_bulk_2ds_ref,0.004,0.0,0.01,0.011,0.001,0.0,0.862,0.003,0.019,0.072,0.006,0.011,0.0,0.0,0.0,0.0,0.004,0.012,0.078
TCGA-BG-A0VV-01A,19.346,104.704,37.082,4.646,9.641,58.859,146.342,1.0,1.0,39.797,31.539,2.163,749.102,1424,UCEC,simu_bulk_2ds_ref,0.016,0.001,0.006,0.0,0.003,0.0,0.867,0.024,0.015,0.045,0.0,0.022,0.0,0.0,0.0,0.0,0.017,0.003,0.045
TCGA-D1-A16V-01A,27.134,66.412,23.772,11.339,4.135,62.436,223.426,1.145,1.0,50.632,34.058,5.007,812.122,1425,UCEC,simu_bulk_2ds_ref,0.022,0.0,0.007,0.024,0.0,0.0,0.845,0.02,0.023,0.008,0.006,0.044,0.001,0.0,0.0,0.0,0.022,0.024,0.014
TCGA-EO-A22R-01A,7.613,309.966,26.372,11.766,5.287,110.482,396.226,4.198,1.194,82.931,63.871,2.326,863.194,1426,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.009,0.007,0.003,0.0,0.859,0.005,0.023,0.047,0.0,0.045,0.0,0.0,0.0,0.0,0.001,0.01,0.047
TCGA-BG-A0MH-01A,67.265,367.072,34.987,16.417,12.401,150.429,376.991,47.967,1.46,210.027,66.32,2.235,2319.444,1427,UCEC,simu_bulk_2ds_ref,0.036,0.002,0.014,0.011,0.008,0.0,0.666,0.037,0.032,0.109,0.013,0.066,0.005,0.0,0.0,0.0,0.038,0.019,0.122
TCGA-EO-A3KX-01A,6.618,137.746,9.396,6.086,1.0,46.802,70.196,3.881,1.148,73.921,28.003,1.0,1277.421,1428,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.016,0.003,0.0,0.929,0.001,0.021,0.021,0.002,0.006,0.0,0.0,0.0,0.0,0.001,0.019,0.023
TCGA-AX-A0IS-01A,12.961,941.763,16.925,14.678,1.461,63.228,87.466,2.974,1.0,89.616,15.266,1.0,870.855,1429,UCEC,simu_bulk_2ds_ref,0.002,0.0,0.005,0.0,0.001,0.0,0.844,0.015,0.037,0.076,0.008,0.011,0.001,0.0,0.0,0.0,0.002,0.001,0.08399999999999999
TCGA-EY-A1G8-01A,9.995,644.162,2.391,2.377,1.0,55.014,53.965,2.618,5.965,46.928,5.028,1.522,1671.724,1430,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.01,0.001,0.0,0.955,0.0,0.022,0.0,0.002,0.009,0.0,0.0,0.0,0.0,0.0,0.011,0.002
TCGA-EY-A1GW-01A,74.162,12.496,3.074,1.0,1.0,69.765,19.779,1.752,1.0,20.715,7.025,2.471,581.77,1431,UCEC,simu_bulk_2ds_ref,0.026,0.0,0.0,0.0,0.0,0.0,0.947,0.0,0.015,0.0,0.004,0.008,0.0,0.0,0.0,0.0,0.026,0.0,0.004
TCGA-BG-A0RY-01A,4.034,128.939,31.297,1.0,21.815,43.579,197.773,12.355,8.223,68.523,9.414,2.374,844.904,1432,UCEC,simu_bulk_2ds_ref,0.002,0.0,0.002,0.0,0.0,0.0,0.895,0.039,0.019,0.001,0.001,0.038,0.003,0.0,0.0,0.0,0.002,0.0,0.002
TCGA-D1-A1NY-01A,9.965,791.124,13.346,7.02,3.673,125.388,125.001,21.401,1.0,181.177,36.312,1.0,884.371,1433,UCEC,simu_bulk_2ds_ref,0.007,0.0,0.004,0.021,0.0,0.0,0.784,0.011,0.048,0.099,0.004,0.02,0.002,0.0,0.0,0.0,0.007,0.021,0.10300000000000001
TCGA-B5-A3S1-01A,8.957,336.412,20.745,5.499,8.925,34.098,214.293,1.0,1.814,67.663,22.883,2.711,1353.578,1434,UCEC,simu_bulk_2ds_ref,0.01,0.001,0.008,0.004,0.015,0.0,0.868,0.005,0.006,0.051,0.0,0.031,0.001,0.0,0.0,0.0,0.011,0.019,0.051
TCGA-A5-A2K5-01A,6.019,230.546,15.885,6.365,3.036,60.891,424.534,1.0,1.971,206.883,49.728,1.553,2730.221,1435,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.01,0.007,0.015,0.0,0.881,0.0,0.003,0.02,0.005,0.059,0.0,0.0,0.0,0.0,0.001,0.022,0.025
TCGA-AX-A062-01A,3.726,738.547,6.294,3.565,1.503,48.371,39.55,5.381,1.0,95.633,2.538,1.0,1365.933,1436,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.001,0.001,0.0,0.0,0.852,0.005,0.041,0.092,0.0,0.006,0.001,0.0,0.0,0.0,0.0,0.001,0.092
TCGA-A5-A0G5-01A,89.309,70.889,66.106,69.598,17.468,182.089,1379.524,1.403,15.774,161.128,429.156,14.399,678.964,1437,UCEC,simu_bulk_2ds_ref,0.076,0.0,0.023,0.063,0.013,0.0,0.592,0.04,0.011,0.012,0.021,0.146,0.002,0.0,0.0,0.0,0.076,0.076,0.033
TCGA-AP-A0LH-01A,7.365,68.709,9.823,2.398,5.923,32.793,69.984,9.234,1.0,40.107,13.253,1.0,1162.372,1438,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.004,0.005,0.0,0.0,0.933,0.02,0.003,0.02,0.001,0.013,0.002,0.0,0.0,0.0,0.0,0.005,0.021
TCGA-BS-A0WQ-01A,7.04,883.844,10.093,64.703,1.0,30.322,118.602,5.331,1.0,49.293,16.525,1.0,1226.329,1439,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.001,0.002,0.005,0.0,0.96,0.003,0.009,0.008,0.001,0.009,0.002,0.0,0.0,0.0,0.001,0.007,0.009000000000000001
TCGA-FI-A2EY-01A,5.085,16.825,4.474,1.0,1.0,32.585,12.689,1.0,1.0,89.143,1.55,2.06,464.666,1440,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.002,0.0,0.0,0.98,0.0,0.001,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.002,0.012
TCGA-EY-A549-01A,16.188,98.337,21.381,5.842,4.222,29.492,92.111,1.0,1.904,26.766,18.496,2.619,573.133,1441,UCEC,simu_bulk_2ds_ref,0.019,0.0,0.004,0.006,0.016,0.0,0.867,0.02,0.03,0.003,0.008,0.026,0.0,0.0,0.0,0.0,0.019,0.022,0.011
TCGA-FI-A2D0-01A,6.704,528.769,9.728,5.595,1.91,89.322,36.179,7.4,1.343,98.243,56.051,1.158,1365.784,1442,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.003,0.03,0.0,0.0,0.84,0.003,0.057,0.066,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.03,0.066
TCGA-BS-A0V7-01A,12.032,397.007,33.812,10.077,2.916,117.677,152.606,2.943,1.679,571.911,60.181,1.0,141.327,1443,UCEC,simu_bulk_2ds_ref,0.001,0.0,0.016,0.005,0.019,0.004,0.58,0.026,0.009,0.259,0.04,0.036,0.004,0.0,0.0,0.0,0.001,0.024,0.299
TCGA-B5-A1MW-01A,8.021,135.678,6.739,1.172,1.76,84.608,87.431,1.26,1.0,56.645,7.583,1.0,1757.976,1444,UCEC,simu_bulk_2ds_ref,0.0,0.0,0.0,0.009,0.0,0.0,0.951,0.002,0.032,0.001,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.009,0.003
TCGA-D1-A17D-01A,9.544,62.123,18.859,3.703,8.617,234.483,195.862,8.18,3.287,28.447,31.78,7.952,701.012,1445,UCEC,simu_bulk_2ds_ref,0.011,0.0,0.003,0.007,0.0,0.0,0.89,0.022,0.005,0.023,0.0,0.039,0.0,0.0,0.0,0.0,0.011,0.007,0.023
TCGA-BS-A0TA-01A,25.95,131.064,48.265,219.574,5.586,77.731,1076.813,14.613,3.177,112.356,1389.152,4.483,1461.623,1446,UCEC,simu_bulk_2ds_ref,0.017,0.0,0.021,0.096,0.05,0.0,0.627,0.031,0.004,0.039,0.008,0.105,0.002,0.0,0.0,0.0,0.017,0.14600000000000002,0.047
TCGA-AX-A05Z-01A,15.392,193.714,29.92,37.054,7.791,170.057,699.635,13.108,3.077,67.841,333.741,1.633,1273.791,1447,UCEC,simu_bulk_2ds_ref,0.013,0.0,0.013,0.038,0.012,0.0,0.774,0.024,0.002,0.053,0.001,0.064,0.007,0.0,0.0,0.0,0.013,0.05,0.054
TCGA-D1-A17L-01A,28.261,38.977,19.672,5.793,10.183,58.436,148.669,1.591,1.355,63.978,29.745,2.473,455.377,1448,UCEC,simu_bulk_2ds_ref,0.034,0.004,0.001,0.005,0.006,0.0,0.854,0.029,0.008,0.004,0.011,0.044,0.0,0.0,0.0,0.0,0.038000000000000006,0.011,0.015
TCGA-A5-A0GQ-01A,20.75,44.38,29.597,4.341,18.168,47.385,215.409,15.126,6.566,31.975,31.715,25.698,985.437,1449,UCEC,simu_bulk_2ds_ref,0.023,0.003,0.006,0.0,0.01,0.0,0.851,0.04,0.013,0.006,0.001,0.042,0.002,0.0,0.003,0.0,0.026,0.01,0.007
TCGA-AX-A3G1-01A,122.932,57.358,28.681,15.61,3.531,92.981,275.403,2.485,7.304,33.433,71.535,2.371,628.443,1450,UCEC,simu_bulk_2ds_ref,0.107,0.0,0.009,0.007,0.027,0.0,0.754,0.007,0.04,0.002,0.008,0.038,0.0,0.0,0.0,0.0,0.107,0.034,0.01
